# LongYin English canonical data - generated from the complete user translation corpus
依山而建，殿宇嵯峨，气势雄伟的寺庙群，金顶与红幡白墙交相辉映，颇为肃穆庄严。传闻其僧众极擅炮制高原珍稀药材，以此制成之藏药更是具有枯骨生肌，返老还童等神奇功效。	A grand mountain palace-temple complex with sacred significance.
掌门 墨璇玑	Sect Leader Mo Xuanji
掌门 夏天雄	Sect Leader Xia Tianxiong
掌门 姜映泉	Sect Leader Jiang Yingquan
掌门 张青蓬	Sect Leader Zhang Qingpeng
掌门 朱断岳	Sect Leader Zhu Duanyue
掌门 欧长兵	Sect Leader Ou Changbing
掌门 道无名	Sect Leader Dao Wuming
掌门 阎罗王	Sect Leader Yanluo Wang
掌门 雷震天	Sect Leader Lei Zhentian
提升内功潜力	Enhance inner potential
提升医术潜力	Enhance the potential of Medicine
提升口才潜力	Enhance your speaking skills
提升好感获取	Increase Favor Gain
提升射术潜力	Increase the potential of shooting skills
提升拳掌潜力	Enhance the potential of Fist
提升炼药潜力	Improve the potential for crafting potions
提升烹饪潜力	Enhance cooking potential
提升私宅等级	Upgrade the private residence level
提升装备负重	Increase Equipment Load
提升轻功潜力	Enhance your lightness skills potential
摧折劣质长靴	Crushing Low-Quality Boots
摩揭陀瑜伽功	Magadha Yoga Art
改变移动距离	Change Movement Distance
放入门派仓库	Put it in the sect's Warehouse.
敕封御史之山	Imperial Censor of Mountain
敕封御史之林	Imperial Censor of Forest
敕封御史之火	Imperial Censor of Fire
敕封御史之风	Imperial Censor of Wind
断连 15%	Disruption: 15%
断连+50%	Disruption +50%
断连-50%	Disruption -50%
施舍中...	In the alms...
无视所有伤害	Ignore All Damage
时候不早，告	It's getting late. Time to leave.
晋升亲传弟子	Promoted to Prime Disciple
晋升入门弟子	Promotion to an entry-level disciple
晋升正式弟子	Promoted to Core Disciple
普通头盔残品	Common HeadgearDamaged
普通护甲下品	Common ArmorCrude
普通护甲残品	Common ArmorDamaged
普通武器下品	Common WeaponCrude
普通武器残品	Common WeaponDamaged
普通足履下品	Common FootwearCrude
普通足履中品	Common FootwearFine
普通足履残品	Common FootwearDamaged
普通饰品下品	Ordinary accessoriesCrude
普通饰品中品	Ordinary accessoriesFine
普通饰品极品	Ordinary accessoriesExceptional
普通饰品残品	Ordinary accessoriesDamaged
普通饰品珍品	Ordinary accessoriesRare
智力+50%	Intelligence +50%
智力-50%	Intelligence -50%
暴击 20%	Critical Hit 20%
暴击+50%	Critical Hit +50%
暴击-50%	Critical Hit -50%
木植 [经验	Gathering [Experience
本地建造速度	Local Construction Speed
本地恢复效率	Local Recovery Efficiency
本地疗伤效率	Local Healing Efficiency
本经阴符七术	Yinfu Seven Arts Sutra
本门武学威力	Sect Skill Power
材料铺 一级	Materials Shop Level 1
材料铺 三级	Materials Shop Level 3
材料铺 二级	Materials Shop Level 2
材料铺 四级	Materials Shop Level 4
材料铺 零级	Materials Shop Level 0
村镇 七里镇	Qili Town
村镇 乐山镇	Leshan Town
村镇 云梦乡	Yunmeng Township
村镇 五毒教	Five Poisons Sect
村镇 仙霞派	Xianxia Sect
村镇 伏牛派	Funiu Sect
村镇 余杭镇	Yuhang Town
村镇 佛山镇	Foshan Town
村镇 八卦门	Bagua Sect
村镇 剑川镇	Jianchuan Town
村镇 墨脱县	Motuo County
村镇 大隐阁	Dayin Pavilion
村镇 天山派	Tianshan Sect
村镇 太平乡	Taiping Township
村镇 威远村	Weiyuan Village
村镇 子午镇	Ziwu Town
村镇 宁化乡	Ninghua Township
村镇 富阳镇	Fuyang Town
村镇 少林寺	Shaolin Temple
村镇 峨眉派	Emei Sect
村镇 崆峒派	Kongtong Sect
村镇 巨鲸帮	Giant Whale Gang
村镇 巴陵村	Baling Village
村镇 当涂镇	Dangtu Town
村镇 怀柔村	Huairou Village
村镇 扶胥镇	Fuxu Town
村镇 昌都镇	Changdu Town
村镇 普洱村	Pu'er Village
村镇 景德镇	Jingde Town
村镇 朱仙镇	Zhuxian Town
村镇 板桥镇	Banqiao Town
村镇 枫桥镇	Fengqiao Town
村镇 武当派	Wudang Sect
村镇 武邑乡	Wuyi Township
村镇 永昌村	Yongchang Village
村镇 河内乡	Henei Township
村镇 海沙帮	Haisha Gang
村镇 清远乡	Qingyuan Township
村镇 灵台村	Lingtai Village
村镇 玉溪村	Yuxi Village
村镇 神机门	Shenji Sect
村镇 章丘镇	Zhangqiu Town
村镇 聚义门	Alliance of Justice
村镇 腾冲府	Tengchong Prefecture
村镇 茅山派	Maoshan Sect
村镇 药王谷	Yaowang Valley
村镇 蓬莱派	Penglai Sect
村镇 蚕丛村	Cangcong Village
村镇 襄垣村	Xiangyuan Village
村镇 那曲乡	Naqu Township
村镇 酒泉村	Jiuquan Village
村镇 金龙帮	Golden Dragon Gang
村镇 铁掌帮	Iron Palm Gang
村镇 长乐帮	Changle Gang
村镇 阎罗殿	Yama Palace
村镇 陇西县	Longxi County
村镇 霸刀门	Badao Sect
村镇 霹雳堂	Thunderclap Hall
村镇 青城派	Qingcheng Sect
村镇 飞龙门	Flying Dragon Sect
村镇 高邮镇	Gaoyou Town
村镇 黄河帮	Yellow River Gang
极品拍卖大会	The Most Excellent Auction Event
查看门派仓库	View the sect's warehouse
正在 乐山镇	CurrentlyLeshan Town
正在 云梦乡	CurrentlyYunmeng Township
正在 仙霞派	CurrentlyXianxia Sect
正在 八卦门	CurrentlyBagua Sect
正在 大隐阁	CurrentlyDayin Pavilion
正在 天山派	CurrentlyTianshan Sect
正在 威远村	CurrentlyWeiyuan Village
正在 巴陵村	CurrentlyBaling Village
正在 怀柔村	CurrentlyHuairou Village
正在 朱仙镇	CurrentlyZhuxian Town
正在 武当派	CurrentlyWudang Sect
正在 清远乡	CurrentlyQingyuan Township
正在 玉溪村	CurrentlyYuxi Village
正在 神机门	CurrentlyShenji Sect
正在 章丘镇	CurrentlyZhangqiu Town
正在 药王谷	CurrentlyYaowang Valley
正在 襄垣村	CurrentlyXiangyuan Village
正在 铁掌帮	CurrentlyIron Palm Gang
正在 霸刀门	CurrentlyBadao Sect
正在 青城派	CurrentlyQingcheng Sect
武师兄当心！	Brother Wu, be careful!
武当派 功绩	Wudang Merit
武当派 银钱	Wudang Silver
武者比武大会	Warriors'Competition
每月粮食产出	Monthly food production
每月银钱产出	Monthly money income
毒术 [经验	Poison [Experience
江湖上乘内功	JianghuSuperior Internal Art
江湖上乘剑法	JianghuSuperior Sword
江湖上乘轻功	JianghuSuperior Movement Art
江湖基础内功	JianghuBasic Internal Art
江湖基础剑法	JianghuBasic Sword
江湖基础奇门	JianghuBasic Qimen
江湖基础射术	JianghuBasic Archery
江湖基础拳掌	JianghuBasic Fist
江湖基础绝技	JianghuBasic Body Art
江湖基础轻功	JianghuBasic Movement Art
江湖进阶刀法	JianghuAdvanced Blade
江湖进阶剑法	JianghuAdvanced Sword
江湖进阶轻功	JianghuAdvanced Movement Art
沈师弟当心！	Junior Shen, be careful!
海沙帮 功绩	Haisha Merit
海沙帮 银钱	Haisha Silver
消耗耐心 5	Consume Patience 5
清空已读信件	Clear Read Messages
灵巧+50%	Agility +50%
灵巧-50%	Agility -50%
炼丹炉 一级	Alchemy Furnace Level 1
炼丹炉 六级	Alchemy Furnace Level 6
炼丹炉 四级	Alchemy Furnace Level 4
炼丹炉 零级	Alchemy Furnace Level 0
炼药中...	In the process of refining medicine...
烹饪中...	Cooking in progress...
物色优良人手	Search for excellent candidates.
物色普通人手	Search for ordinary people to work with
物色顶尖人手	Looking for top-tier talent
玄冰池 四级	Black Ice Pool Level 4
玉石麒麟·七	Jade Qilin · Seven
珍宝铺 一级	Treasure Shop Level 1
珍宝铺 三级	Treasure Shop Level 3
珍宝铺 二级	Treasure Shop Level 2
珍宝铺 四级	Treasure Shop Level 4
珍宝铺 零级	Treasure Shop Level 0
甘棠港 一级	Gantang Port Level 1
生命+250	Health +250
生命上限-6	Max Health -6
疗伤室 六级	Infirmary Level 6
疗伤室 零级	Infirmary Level 0
神农本草秘要	Shennong Herbal Secret
神机门 功绩	Shenji Merit
神机门 银钱	Shenji Silver
祭典中...	During the festival…
私宅[三级]	Private Residence[Level 3]
移动距离 3	Movement Distance 3
管理个人展厅	Managing a personal exhibition space
管理自身恶名	Manage one's own bad reputation
管理门派展厅	Manage the guild exhibition hall
管理门派银钱	Manage the guild's money
精良丹药残品	Superior ElixirDamaged
精良佳肴残品	Exquisite cuisineDamaged
精良武器珍品	Excellent weaponsRare
精良美酒残品	Exquisite wineDamaged
精良饰品下品	Exquisite accessoriesCrude
精良马匹下品	Excellent horsesCrude
紧那罗王棍法	Kimnara King Staff
练武场 五级	Training Grounds Level 5
练武场 六级	Training Grounds Level 6
练武场 四级	Training Grounds Level 4
终究棋差一着	In the end, it's just one move behind.
经脉+50%	Meridians +50%
经脉-50%	Meridians -50%
经营中...	Operating…
绝世饰品残品	Unparalleled DecorationsDamaged
绝技 千斤坠	Special skill: Jackhammer
绝技潜力+1	Body Art Potential +1
耕作中...	Plowing…
聚义门 功绩	Alliance Merit
聚义门 银钱	Alliance Silver
自动练习可得	Automatic practice can yield
茅山派 功绩	Miaoshan Merit
茅山派 银钱	Miaoshan Silver
药王谷 功绩	Yaowang Merit
药王谷 银钱	Yaowang Silver
莫高窟 零级	Mogao Caves Level 0
获取门派银钱	Earn Sect Silver
蓬莱派 功绩	Penglai Merit
蓬莱派 银钱	Penglai Silver
藏经经验加成	Sutra Experience Bonus
藏经阁 一级	Scripture Pavilion Level 1
藏经阁 二级	Scripture Pavilion Level 2
藏经阁 四级	Scripture Pavilion Level 4
谢师傅教导！	Thank you, Master Xie for your guidance!
豪杰比武大会	Heroes'Battle Competition
轻功 轻身术	Lightness of movement, techniques for moving with ease
连击 19%	Combo Rate +19%
连击+50%	Combo Rate +50%
连击-50%	Combo Rate -50%
迟慢普通胫甲	Sluggish Common Greaves
逆转周天大法	Reverse Zhoutian Great Method
选择基础成品	Select the base finished product
速度+50%	Speed +50%
速度-50%	Speed -50%
速度100%	Speed 100%
都江堰 三级	Dujiangyan Level 3
采伐 [经验	Extraction [Experience
金刚不坏神功	Vajra Indestructible Divine Art
金刚密宗功绩	Vajra Merit
金刚密宗武者	Vajra Esoteric SectMartial Artist
金刚密宗贼徒	Vajra Esoteric SectScoundrel
金刚密宗银钱	Vajra Silver
金龙帮 功绩	Golden Dragon Merit
金龙帮 银钱	Golden Dragon Silver
钢拳劣质发带	Steel-Fist Low-Quality Headband
铁掌帮 功绩	Iron Palm Merit
铁掌帮 银钱	Iron Palm Silver
银两:166	Silver: 166
铸剑山庄功绩	Sword Forging Merit
铸剑山庄武者	Sword Forging VillaMartial Artist
铸剑山庄银钱	Sword Forging Silver
铸造中...	During casting…
长乐帮 功绩	Changle Merit
长乐帮 银钱	Changle Silver
长兵攻击距离	Polearm Attack Range
长兵潜力+1	Polearm Potential +1
门派 七里镇	Qili Town
门派 乐山镇	Leshan Town
门派 云梦乡	Yunmeng Township
门派 五毒教	Five Poisons Sect
门派 仙霞派	Xianxia Sect
门派 伏牛派	Funiu Sect
门派 余杭镇	Yuhang Town
门派 佛山镇	Foshan Town
门派 八卦门	Bagua Sect
门派 剑川镇	Jianchuan Town
门派 墨脱县	Motuo County
门派 大隐阁	Dayin Pavilion
门派 天山派	Tianshan Sect
门派 太平乡	Taiping Township
门派 威远村	Weiyuan Village
门派 子午镇	Ziwu Town
门派 宁化乡	Ninghua Township
门派 富阳镇	Fuyang Town
门派 少林寺	Shaolin Temple
门派 峨眉派	Emei Sect
门派 崆峒派	Kongtong Sect
门派 巨鲸帮	Giant Whale Gang
门派 巴陵村	Baling Village
门派 当涂镇	Dangtu Town
门派 怀柔村	Huairou Village
门派 扶胥镇	Fuxu Town
门派 昌都镇	Changdu Town
门派 普洱村	Pu'er Village
门派 景德镇	Jingde Town
门派 朱仙镇	Zhuxian Town
门派 板桥镇	Banqiao Town
门派 枫桥镇	Fengqiao Town
门派 武当派	Wudang Sect
门派 武邑乡	Wuyi Township
门派 永昌村	Yongchang Village
门派 河内乡	Henei Township
门派 海沙帮	Haisha Gang
门派 清远乡	Qingyuan Township
门派 灵台村	Lingtai Village
门派 玉溪村	Yuxi Village
门派 神机门	Shenji Sect
门派 章丘镇	Zhangqiu Town
门派 聚义门	Alliance of Justice
门派 腾冲府	Tengchong Prefecture
门派 茅山派	Maoshan Sect
门派 药王谷	Yaowang Valley
门派 蓬莱派	Penglai Sect
门派 蚕丛村	Cangcong Village
门派 襄垣村	Xiangyuan Village
门派 那曲乡	Naqu Township
门派 酒泉村	Jiuquan Village
门派 金龙帮	Golden Dragon Gang
门派 铁掌帮	Iron Palm Gang
门派 长乐帮	Changle Gang
门派 阎罗殿	Yama Palace
门派 陇西县	Longxi County
门派 霸刀门	Badao Sect
门派 霹雳堂	Thunderclap Hall
门派 青城派	Qingcheng Sect
门派 飞龙门	Flying Dragon Sect
门派 高邮镇	Gaoyou Town
门派 黄河帮	Yellow River Gang
闪避 15%	Dodge 15%
闪避 19%	Dodge 19%
闪避+50%	Dodge +50%
闪避-50%	Dodge -50%
闪避平衡模式	Dodge Balance Mode
闭关室 三级	Seclusion Chamber Level 3
闭关室 五级	Seclusion Chamber Level 5
闭关室 六级	Seclusion Chamber Level 6
阎罗殿 功绩	Yama Merit
阎罗殿 银钱	Yama Silver
队友 0/1	Teammate 0/1
防:一字电剑	Prevention:One-Character Electric Sword
防:三路鞭法	Prevention:Three Road Whip
防:两仪剑法	Defense: Two Instruments Sword
防:乱点天元	Prevention:Randomly select vertices
防:乱麻刀法	Prevention:Chaotic Sword Technique
防:云雾剑法	Prevention:Cloud and Mist Sword Technique
防:伐木斧功	Prevention:Woodcutter Axe Art
防:八仙剑法	Prevention:The Eight Immortals Sword Technique
防:八卦剑法	Prevention:Bagua Sword
防:八卦掌法	Prevention:Bagua Zhang Method
防:八卦鞭法	Prevention:Gossip Flogging Technique
防:刑场刀法	Prevention:The skills of using swords at execution sites
防:劈天刀法	Defense: Split Heaven Blade
防:劈柴刀法	Prevention:Chopwood Knife Technique
防:去烦恼指	Prevention:To get rid of worries means
防:双棍缠身	Prevention:Two sticks wrapped around the body
防:双节棍法	Prevention:Nunchaku Method
防:呼延鞭法	Prevention:Huyan Baton Method
防:天来剑术	Defense: Celestial Sword Technique
防:太极拳法	Prevention:Tai Chi Chuan
防:太祖棍法	Prevention:Taizu Staff
防:太祖长拳	Defense: Taizu Long Fist
防:如意宝杵	Prevention:Ruyi Treasure Chopper
防:威武棍法	Prevention:Powerful Staff Techniques
防:宰鸡牛刀	Prevention:A knife used for slaughtering chickens and cattle
防:寒泉剑法	Prevention:Cold Spring Sword Technique
防:御剑秘术	Prevention:Secret Sword Techniques
防:御剑要术	Prevention:Swordcraft Essentials Manual
防:拜年棍法	Prevention:New Year's stick techniques
防:无影乱剑	Prevention:Shadowless Random Sword
防:无相劫指	Defense: Formless Seizing Finger Technique
防:武当丹剑	Prevention:Wudang Dan Sword
防:流云剑术	Prevention:Flowing Cloud Sword Technique
防:海叟钩法	Prevention:Sea Folk Hooking Method
防:清凉扇法	Prevention:Cooling Fan Method
防:清风剑法	Prevention:QingfengSword
防:潜龙枪诀	Defense: Hidden Dragon Spear Technique
防:灵猿棍法	Prevention:Spirit Monkey Fist Technique
防:灵蛇杖法	Prevention:Spirit Snake Staff Technique
防:猎户叉功	Prevention:Orion's Fork Skill
防:玄音幻剑	Defense: Mystic Phantom Sword Technique
防:画龙点睛	Prevention:The finishing touch
防:百变菱枪	Prevention:Hundred Change Diamond Spear
防:百战刀法	Defense: Hundred Battles Blade
防:禁军刀术	Prevention:Imperial Guard Bladesmanship
防:禁军剑术	Prevention:Imperial Army swordsmanship
防:禁军拳术	Prevention:Imperial Guard Fist
防:禁军枪术	Prevention:Imperial Army Gunmanship
防:禁军钩术	Prevention:Imperial Guard Hook
防:稍子棍法	Prevention:Swarovski Knife Technique
防:红眼刀法	Prevention:Red-Eye Blade Technique
防:荡寇刀法	Prevention:Anti-bandit swordsmanship
防:蟠龙棍法	Prevention:Panlong Staff Technique
防:袖里藏刀	Prevention:A knife hidden in the sleeve
防:裴将军功	Defense: General Pei's Technique
防:贼寇刀法	Prevention:The thieves'swordsmanship
防:辛酉刀法	Prevention:Xin You Dao Fa
防:迎风剑法	Prevention:Wind Greeting Sword
防:连环剑法	Defense: Chain Sword
防:连环对刺	Prevention:Chain Thrust
防:退日戈术	Defense: Sun Retreat Spear Technique
防:铁画银钩	Defense: Iron Brush Silver Hook
防:铁马金戈	Defense: Iron Horse and Golden Halberd
防:银蛇枪法	Prevention:Silver Snake Spear Technique
防:阴阳乱刃	Defense: Yin-Yang Chaotic Blade
防:阴阳奇剑	Defense: Yin-Yang Exotic Sword Technique
防:阴风刀法	Prevention:Yin Wind Saber Technique
防:青龙刀法	Prevention:Azure Dragon Blade
防:飞刀要诀	Prevention:Flying Blade Essentials
防:飞星快剑	Prevention:Flying Star Fast Sword
防:飞石要诀	Prevention:The secrets of flying stones
防:飞箭要诀	Prevention:The secrets of flying arrows
防:飞针要诀	Prevention:The secrets of flying needles
防:飞镖要诀	Prevention:The secrets of throwing darts
防:飞龙长戟	Defense: Flying Dragon Halberd
防:饮血魔刀	Defense: Blood-Drinking Demon Sword
防:骤雨刀法	Prevention:Sudden Rain Blade Technique
防:高山流水	Prevention:High Mountains and Flowing Waters
防:鬼面刀法	Prevention:Ghost Mask Knife Technique
陆师弟当心！	Brother Lu, be careful!
降低所受伤害	Reduce Damage Taken
