# LongYin English canonical data - generated from the complete user translation corpus
赵卷采	Zhao Juancai
赵原震	Zhao Yuanzhen
赵大侠	Great Hero Zhao
赵女侠	Heroine Zhao
赵宛乐	Zhao Wanle
赵少侠	Young Hero Zhao
赵师伯	Senior Uncle Zhao
赵师侄	Grand-Disciple Zhao
赵师兄	Senior Brother Zhao
赵师公	Grand-Master Zhao
赵师叔	Junior Uncle Zhao
赵师妹	Junior Sister Zhao
赵师姐	Senior Sister Zhao
赵师弟	Junior Brother Zhao
赵师祖	Ancestor-Master Zhao
赵徒孙	Grand-Student Zhao
赵房佩	Zhao Fangpei
赵破虏	Zhao Polu
赵红脉	Zhao Hongmai
赵胤宗	Zhao Yinzong
赵苦主	Zhao Kuzhu
超群儿	Chaoqun
超群兄	Brother Chaoqun
超群妹	Sister Chaoqun
超群姐	Sister Chaoqun
超群弟	Brother Chaoqun
超重!	Overweight!
超重>	Overweight >
越感莫	Yue Ganmo
足三里	Zusanli
足道儿	Zudao
足道兄	Brother Zudao
足道妹	Sister Zudao
足道姐	Sister Zudao
足道弟	Brother Zudao
跑铁索	Iron Rope Running
跛脚马	Lame Horse
路号赢	Lu Haoying
路泊俪	Lu Boli
路泽御	Lu Zeyu
路造世	Lu Zaoshi
踏空行	Treading Air Walk
踏雪行	Snow Treading Walk
车水五	Che Shu Wu
轩辕椿	Xuanyuan Chun
转山行	Mountain Walking
转轮儿	Zhuanlun
转轮兄	Brother Zhuanlun
转轮妹	Sister Zhuanlun
转轮姐	Sister Zhuanlun
转轮弟	Brother Zhuanlun
软玄功	Soft Void Art
轻功:	Movement Art:
轻功|	Movement Art|
轻装<	Lightweight <
轻身术	Featherweight Technique
辛继旅	Xin Jilü
边满妙	Bian Manmiao
达开儿	Dakai
达开兄	Brother Dakai
达开妹	Sister Dakai
达开姐	Sister Dakai
达开弟	Brother Dakai
迅剑诀	Swift Sword Technique
这……	This…
进招吧	Come on, make your move.
远望儿	Yuanwang
远望兄	Brother Yuanwang
远望妹	Sister Yuanwang
远望姐	Sister Yuanwang
远望弟	Brother Yuanwang
连万晴	Lian Wanqing
连染盈	Lian Ranying
连珠箭	Chain Arrow
连空莱	Lian Konglai
连绵[	Combo Momentum[
连阳架	Lian Yangjia
连雪池	Lian Xuechi
连霄歆	Lian Xiaoxin
迟大侠	Great Hero Chi
迟女侠	Heroine Chi
迟少侠	Young Hero Chi
迟师伯	Senior Uncle Chi
迟师侄	Grand-Disciple Chi
迟师兄	Senior Brother Chi
迟师公	Grand-Master Chi
迟师叔	Junior Uncle Chi
迟师妹	Junior Sister Chi
迟师姐	Senior Sister Chi
迟师弟	Junior Brother Chi
迟师祖	Ancestor-Master Chi
迟徒孙	Grand-Student Chi
迟百城	Chi Baicheng
迟缓[	Slow[
迷虫香	Insect Confusing Incense
迷踪步	Phantom Tracking Step
迷魂息	Soul Confusing Breath
退大侠	Great Hero Tui
退女侠	Heroine Tui
退少侠	Young Hero Tui
退师伯	Senior Uncle Tui
退师侄	Grand-Disciple Tui
退师兄	Senior Brother Tui
退师公	Grand-Master Tui
退师叔	Junior Uncle Tui
退师妹	Junior Sister Tui
退师姐	Senior Sister Tui
退师弟	Junior Brother Tui
退师祖	Ancestor-Master Tui
退徒孙	Grand-Student Tui
逍遥丹	Carefree Elixir
逍遥儿	Xiaoyao
逍遥兄	Brother Xiaoyao
逍遥妹	Sister Xiaoyao
逍遥姐	Sister Xiaoyao
逍遥弟	Brother Xiaoyao
逍遥游	Xiaoyao Wandering
逍遥生	Xiaoyaosheng
通气法	Qi Circulation Art
通红银	Tong Hongyin
通络丹	Meridian Clearing Pill
通脉[	Unblock Meridian[
通臂拳	Tongbi Fist
通菡彗	Tong Hanhui
逸影儿	Yiying
逸影兄	Brother Yiying
逸影妹	Sister Yiying
逸影姐	Sister Yiying
逸影弟	Brother Yiying
道大侠	Great Hero Dao
道女侠	Heroine Dao
道少侠	Young Hero Dao
道师伯	Senior Uncle Dao
道师侄	Grand-Disciple Dao
道师兄	Senior Brother Dao
道师公	Grand-Master Dao
道师叔	Junior Uncle Dao
道师妹	Junior Sister Dao
道师姐	Senior Sister Dao
道师弟	Junior Brother Dao
道师祖	Ancestor-Master Dao
道徒孙	Grand-Student Dao
道无名	Dao Wuming
避毒服	Anti-poison Suit
邓斌韦	Deng Binwei
邓桦繁	Deng Hua Fan
邓波涛	Deng Bo Tao
那剑玲	Na Jianling
那曲乡	Naqu Township
那符难	Na Funan
那造熙	Na Zaoxi
邪道服	Evil Path Outfit
邪鬼步	Evil Ghost Step
邱守奋	Qiu Shoufen
邵仙涵	Shao Xianhan
邵绿怀	Shao Lvhuai
邹蓉会	Zou Ronghui
郁仇息	Yu Chouxi
郁夫慎	Yu Fushen
郁家尖	Yu Jiajian
郎十婷	Lang Shiting
郎惊嘉	Lang Jingjia
郑军凌	Zheng Junling
郑冬听	Zheng Dong Ting
郝南朗	Hao Nanlang
郝喜顺	Hao Xishun
郝园刻	Hao Yuanke
郝大侠	Great Hero Hao
郝大力	Hao Dali
郝女侠	Heroine Hao
郝少侠	Young Hero Hao
郝师伯	Senior Uncle Hao
郝师侄	Grand-Disciple Hao
郝师兄	Senior Brother Hao
郝师公	Grand-Master Hao
郝师叔	Junior Uncle Hao
郝师妹	Junior Sister Hao
郝师姐	Senior Sister Hao
郝师弟	Junior Brother Hao
郝师祖	Ancestor-Master Hao
郝徒孙	Grand-Student Hao
郝磊举	Hao Leiju
郝融蓉	Hao Rongrong
郝青泉	Hao Qingquan
郦中翎	Li Zhongling
郦丹鹏	Li Danpeng
郭.淮	Guo Huai
郭勇锐	Guo Yongrui
郭大侠	Great Hero Guo
郭女侠	Heroine Guo
郭少侠	Young Hero Guo
郭师伯	Senior Uncle Guo
郭师侄	Grand-Disciple Guo
郭师兄	Senior Brother Guo
郭师公	Grand-Master Guo
郭师叔	Junior Uncle Guo
郭师妹	Junior Sister Guo
郭师姐	Senior Sister Guo
郭师弟	Junior Brother Guo
郭师祖	Ancestor-Master Guo
郭徒孙	Grand-Student Guo
郭朗浩	Guo Langhao
都大侠	Great Hero Du
都女侠	Heroine Du
都少侠	Young Hero Du
都师伯	Senior Uncle Du
都师侄	Grand-Disciple Du
都师兄	Senior Brother Du
都师公	Grand-Master Du
都师叔	Junior Uncle Du
都师妹	Junior Sister Du
都师姐	Senior Sister Du
都师弟	Junior Brother Du
都师祖	Ancestor-Master Du
都徒孙	Grand-Student Du
都心扇	Dudianjian Xinshan
都江堰	Dujiangyan
都灵子	Master Duling
都点检	Dudianjian
都绚然	Dudianjian Xuanran
都隽火	Dou Juanhuo
酒泉村	Jiuquan Village
醒脑[	Mind Clarity[
采伐|	Extraction|
采冰术	Ice Gathering Art
采燕功	Swallow Gathering Art
采薇儿	Caiwei
采薇兄	Brother Caiwei
采薇妹	Sister Caiwei
采薇姐	Sister Caiwei
采薇弟	Brother Caiwei
重碾[	Heavy crushing[
重装<	Reinstall <
野狐拳	Wild Fox Fist
野狗步	Stray Dog Step
金刚儿	Jingang
金刚兄	Brother Jingang
金刚妹	Sister Jingang
金刚姐	Sister Jingang
金刚弟	Brother Jingang
金大侠	Great Hero Jin
金女侠	Heroine Jin
金少侠	Young Hero Jin
金师伯	Senior Uncle Jin
金师侄	Grand-Disciple Jin
金师兄	Senior Brother Jin
金师公	Grand-Master Jin
金师叔	Junior Uncle Jin
金师妹	Junior Sister Jin
金师姐	Senior Sister Jin
金师弟	Junior Brother Jin
金师祖	Ancestor-Master Jin
金徒孙	Grand-Student Jin
金忠高	Kim Chung-gao
金疮散	Golden Wound Powder
金钟罩	Golden Bell Shield
金钱镖	Coin Dart
金雁功	Golden Swallow Art
金龙帮	Golden Dragon Gang
金龙生	Jin Longsheng
钟富名	Zhong Fuming
钟封庄	Zhong Fengzhuang
钟建控	Zhong Jiankong
钟目效	Zhong Muxiao
钦会陵	Qin Huiling
钦俊举	Qin Junju
钦创倩	Qin Chuangqian
钦潮追	Qin Chaozhui
钮来阶	Niu Laijie
钮烟欢	Niu Yanhuan
钱大团	Qian Datuan
钱漫英	Qian Manying
钻火圈	Fire Hoop Diving
铁头功	Iron Head Art
铁履功	Iron Shoe Art
铁布衫	Iron Cloth Shirt
铁扇功	Iron Fan Art
铁手腕	Iron Wrist
铁扫帚	Iron Broom
铁掌帮	Iron Palm Gang
铁桶功	Iron Barrel Art
铁球滚	Iron Ball Roll
铁砂掌	Iron Sand Palm
铁算盘	Iron Abacus
铁脉功	Iron Meridian Art
铁膝功	Iron Knee Art
铁莲花	Iron Lotus Flower
铁蜈钩	Iron Centipede Hook
铁裆功	Iron Crotch Art
铄心弹	Heart Melting Pellet
铜人阵	Bronze Man Formation
铜皮[	Copper skin[
铜蟾蜍	Bronze Toad
铜锤手	Copper Hammer Hand
铜香炉	Bronze Incense Burner
银丝网	Silver Wire Net
银屑粉	Silver Dust Powder
银飞梭	Silver Flying Shuttle
销金窟	Den of Wealth Consumption
错骨钩	Bone Dislocating Hook
锻造|	Forging|
镇海儿	Zhenhai
镇海兄	Brother Zhenhai
镇海妹	Sister Zhenhai
镇海姐	Sister Zhenhai
镇海弟	Brother Zhenhai
镖师丙	Escort Guard C
镖师乙	Archer B
镖师甲	Dagger Bearer A
长乐帮	Changle Gang
长乐散	Changle Powder
长兵|	Polearm|
长兵儿	Changbing
长兵兄	Brother Changbing
长兵妹	Sister Changbing
长兵姐	Sister Changbing
长兵弟	Brother Changbing
长孙吉	Zhangsun Ji
长孙琪	Zhangsun Qi
长孙荷	Zhangsun He
闪战法	Flash Dodge
闭关室	Seclusion Chamber
问天儿	Wentian
问天兄	Brother Wentian
问天妹	Sister Wentian
问天姐	Sister Wentian
问天弟	Brother Wentian
闵忧春	Min Youchun
闵椿沉	Min Chunchen
闻大侠	Great Hero Wen
闻女侠	Heroine Wen
闻娟棉	Wen Juanmian
闻少侠	Young Hero Wen
闻师伯	Senior Uncle Wen
闻师侄	Grand-Disciple Wen
闻师兄	Senior Brother Wen
闻师公	Grand-Master Wen
闻师叔	Junior Uncle Wen
闻师妹	Junior Sister Wen
闻师姐	Senior Sister Wen
闻师弟	Junior Brother Wen
闻师祖	Ancestor-Master Wen
闻徒孙	Grand-Student Wen
闻惊鸿	Wen Jinghong
闻热栗	Wen Reli
闻绝极	Wen Jueji
闻魅如	Wen Meiru
阎仇灭	Yanluo Choumie
阎大侠	Great Hero Yan
阎女侠	Heroine Yan
阎少侠	Young Hero Yan
阎师伯	Senior Uncle Yan
阎师侄	Grand-Disciple Yan
阎师兄	Senior Brother Yan
阎师公	Grand-Master Yan
阎师叔	Junior Uncle Yan
阎师妹	Junior Sister Yan
阎师姐	Senior Sister Yan
阎师弟	Junior Brother Yan
阎师祖	Ancestor-Master Yan
阎徒孙	Grand-Student Yan
阎权主	Yan Quanzhu
阎王帖	Yama's Notice
阎相固	Yan Xianggu
阎罗殿	Yama Palace
阎罗王	Yanluo Wang
阙井虹	Que Jinghong
阙伴夏	Quebanxia
阙烛凤	Que Zhufeng
阙爱银	Que Aiyin
阙祖林	Que Zulin
阙采泪	Que Cailei
阮.芷	Ruan Zhi
阮史龙	Ruan Shilong
阮大侠	Great Hero Ruan
阮女侠	Heroine Ruan
阮少侠	Young Hero Ruan
阮师伯	Senior Uncle Ruan
阮师侄	Grand-Disciple Ruan
阮师兄	Senior Brother Ruan
阮师公	Grand-Master Ruan
阮师叔	Junior Uncle Ruan
阮师妹	Junior Sister Ruan
阮师姐	Senior Sister Ruan
阮师弟	Junior Brother Ruan
阮师祖	Ancestor-Master Ruan
阮徒孙	Grand-Student Ruan
阮流积	Ruan Liuji
阮章潇	Ruan Zhangxiao
阮精毅	Ruan Jingyi
阮蕙范	Ruan Huifan
防大侠	Great Hero Fang
防女侠	Heroine Fang
防少侠	Young Hero Fang
防师伯	Senior Uncle Fang
防师侄	Grand-Disciple Fang
防师兄	Senior Brother Fang
防师公	Grand-Master Fang
防师叔	Junior Uncle Fang
防师妹	Junior Sister Fang
防师姐	Senior Sister Fang
防师弟	Junior Brother Fang
防师祖	Ancestor-Master Fang
防徒孙	Grand-Student Fang
阳千瑟	Yang Qianse
阳大侠	Great Hero Yang
阳女侠	Heroine Yang
阳少侠	Young Hero Yang
阳师伯	Senior Uncle Yang
阳师侄	Grand-Disciple Yang
阳师兄	Senior Brother Yang
阳师公	Grand-Master Yang
阳师叔	Junior Uncle Yang
阳师妹	Junior Sister Yang
阳师姐	Senior Sister Yang
阳师弟	Junior Brother Yang
阳师祖	Ancestor-Master Yang
阳徒孙	Grand-Student Yang
阳忆致	Yang Yizhi
阴冥砂	Yin Underworld Sand
阴蛇蛊	Yin Snake Gu
阴阳磨	Yin Yang Grindstone
阻滞[	Obstruct[
陆.奇	Lu Qi
陆.离	Lu Li
陆仁谦	Lu Renqian
陆大侠	Great Hero Lu
陆女侠	Heroine Lu
陆少侠	Young Hero Lu
陆布季	Lu Bujie
陆师伯	Senior Uncle Lu
陆师侄	Grand-Disciple Lu
陆师兄	Senior Brother Lu
陆师公	Grand-Master Lu
陆师叔	Junior Uncle Lu
陆师妹	Junior Sister Lu
陆师姐	Senior Sister Lu
陆师弟	Junior Brother Lu
陆师祖	Ancestor-Master Lu
陆徒孙	Grand-Student Lu
陆沉舟	Lu Chenzhou
陆穗书	Lu Suishu
陆隆岩	Lu Longyan
陇西县	Longxi County
陈先璐	Chen Xianlu
陈央绫	Chen Yangling
陈影显	Chen Yingxian
陈荆道	Chen Jingdao
陌大侠	Great Hero Mo
陌女侠	Heroine Mo
陌少侠	Young Hero Mo
陌师伯	Senior Uncle Mo
陌师侄	Grand-Disciple Mo
陌师兄	Senior Brother Mo
陌师公	Grand-Master Mo
陌师叔	Junior Uncle Mo
陌师妹	Junior Sister Mo
陌师姐	Senior Sister Mo
陌师弟	Junior Brother Mo
陌师祖	Ancestor-Master Mo
陌徒孙	Grand-Student Mo
陌田桑	Mo Tiansang
陶亭尖	Tao Tingjian
陶复雅	Tao Fuya
陶渐儿	Tao Jianer
陶热岩	Tao Reyan
陶燧蒙	Tao Suimeng
陶益幻	Tao Yihuan
陶蝶芷	Tao Diezhi
陶里琦	Tao Liqi
隆击接	Long Jijie
隆晗尺	Long Hanchi
隆月至	Long Yuezhi
隆润院	Ryûun-in
隆车会	Long Chehui
隐匿术	Concealment Art
雁回旋	Wild Goose Spiral
雁行刀	Wild Goose Blade
雄黄酒	Realgar Wine
雍琼出	Yong Qiongchu
雍瑜采	Yong Yucai
雍瑟瑜	Yong Seyu
雍睿划	Yong Ruihua
雨人屠	Yu Rentu
雨大侠	Great Hero Yu
雨女侠	Heroine Yu
雨少侠	Young Hero Yu
雨师伯	Senior Uncle Yu
雨师侄	Grand-Disciple Yu
雨师兄	Senior Brother Yu
雨师公	Grand-Master Yu
雨师叔	Junior Uncle Yu
雨师妹	Junior Sister Yu
雨师姐	Senior Sister Yu
雨师弟	Junior Brother Yu
雨师祖	Ancestor-Master Yu
雨徒孙	Grand-Student Yu
雨霏儿	Yufei
雨霏兄	Brother Yufei
雨霏妹	Sister Yufei
雨霏姐	Sister Yufei
雨霏弟	Brother Yufei
雪大侠	Great Hero Xue
雪女侠	Heroine Xue
雪少侠	Young Hero Xue
雪师伯	Senior Uncle Xue
雪师侄	Grand-Disciple Xue
雪师兄	Senior Brother Xue
雪师公	Grand-Master Xue
雪师叔	Junior Uncle Xue
雪师妹	Junior Sister Xue
雪师姐	Senior Sister Xue
雪师弟	Junior Brother Xue
雪师祖	Ancestor-Master Xue
雪徒孙	Grand-Student Xue
雯大侠	Great Hero Wen
雯女侠	Heroine Wen
雯少侠	Young Hero Wen
雯师伯	Senior Uncle Wen
雯师侄	Grand-Disciple Wen
雯师兄	Senior Brother Wen
雯师公	Grand-Master Wen
雯师叔	Junior Uncle Wen
雯师妹	Junior Sister Wen
雯师姐	Senior Sister Wen
雯师弟	Junior Brother Wen
雯师祖	Ancestor-Master Wen
雯徒孙	Grand-Student Wen
雷.彤	Lei Tong
雷与春	Lei Yuchun
雷公钻	Thunder Drill
雷冠群	Lei Guanqun
雷大侠	Great Hero Lei
雷女侠	Heroine Lei
雷少侠	Young Hero Lei
雷师伯	Senior Uncle Lei
雷师侄	Grand-Disciple Lei
雷师兄	Senior Brother Lei
雷师公	Grand-Master Lei
雷师叔	Junior Uncle Lei
雷师妹	Junior Sister Lei
雷师姐	Senior Sister Lei
雷师弟	Junior Brother Lei
雷师祖	Ancestor-Master Lei
雷徒孙	Grand-Student Lei
雷殷殷	Lei Yinyin
雷火功	Thunder Fire Art
雷范黑	Revanhe
雷震天	Lei Zhentian
震天儿	Zhentian
震天兄	Brother Zhentian
震天妹	Sister Zhentian
震天姐	Sister Zhentian
震天弟	Brother Zhentian
震天雷	Heaven Shaking Thunder
震脑[	Mind Shock[
霍伏勇	Huo Fuyong
霍信度	Huo Xindu
霍末隆	Huo Molong
霍歌赤	Hogechi
霍波定	Huo Boding
霍涌登	Huo Yongdeng
霍虹鹿	Huo Honglu
霍黛忧	Huo Daiyou
霸体[	Unstoppable[
霸刀门	Badao Sect
霸大侠	Great Hero Ba
霸女侠	Heroine Ba
霸少侠	Young Hero Ba
霸师伯	Senior Uncle Ba
霸师侄	Grand-Disciple Ba
霸师兄	Senior Brother Ba
霸师公	Grand-Master Ba
霸师叔	Junior Uncle Ba
霸师妹	Junior Sister Ba
霸师姐	Senior Sister Ba
霸师弟	Junior Brother Ba
霸师祖	Ancestor-Master Ba
霸徒孙	Grand-Student Ba
霸王肘	Overlord Elbow
霹雳堂	Thunderclap Hall
青城派	Qingcheng Sect
青蓬儿	Qingpeng
青蓬兄	Brother Qingpeng
青蓬妹	Sister Qingpeng
青蓬姐	Sister Qingpeng
青蓬弟	Brother Qingpeng
青蜂钉	Green Bee Nail
青衫儿	Qingshan
青衫兄	Brother Qingshan
青衫妹	Sister Qingshan
青衫姐	Sister Qingshan
青衫弟	Brother Qingshan
青铜爵	Bronze cups
青骓马	Qingzhui Horse
静禅功	Silent Zen Art
非攻法	Non-Aggression Art
面大侠	Great Hero Mian
面女侠	Heroine Mian
面少侠	Young Hero Mian
面师伯	Senior Uncle Mian
面师侄	Grand-Disciple Mian
面师兄	Senior Brother Mian
面师公	Grand-Master Mian
面师叔	Junior Uncle Mian
面师妹	Junior Sister Mian
面师姐	Senior Sister Mian
面师弟	Junior Brother Mian
面师祖	Ancestor-Master Mian
面徒孙	Grand-Student Mian
靳好秦	Jin Hao Qin
靳宝秋	Jin Baoqiu
靳沉雁	Jin Chenyan
靳湛娘	Jin Zhanniang
靳鸣麟	Jin Minglin
鞠分剑	Ju Fenjian
鞠满瑶	Ju Manyao
鞠甘衡	Ju Ganheng
鞠蕙庄	Juni Hu Zhuang
鞠鹿与	Ju Luyu
鞭气劲	Whip Qi Force
韦乐颀	Wei Leqi
韦质轮	Wei Zhilun
韦赋苓	Wei Fuling
韦锦寻	Wei Jinxun
韦陀掌	Weituo Palm
韩.嵩	Han Song
韩.狼	Han Lang
韩大侠	Great Hero Han
韩女侠	Heroine Han
韩少侠	Young Hero Han
韩师伯	Senior Uncle Han
韩师侄	Grand-Disciple Han
韩师兄	Senior Brother Han
韩师公	Grand-Master Han
韩师叔	Junior Uncle Han
韩师妹	Junior Sister Han
韩师姐	Senior Sister Han
韩师弟	Junior Brother Han
韩师祖	Ancestor-Master Han
韩徒孙	Grand-Student Han
韩暖彩	Han Nuancai
韩玉景	Han Yujing
韩龄阳	Han Lingyang
韶心灵	Shao Xinling
韶淑甘	Shaoshu Gan
韶目俏	Shao Muqiao
顶礼功	Prostration Art
项元霸	Xiang Yuanba
项大侠	Great Hero Xiang
项女侠	Heroine Xiang
项少侠	Young Hero Xiang
项师伯	Senior Uncle Xiang
项师侄	Grand-Disciple Xiang
项师兄	Senior Brother Xiang
项师公	Grand-Master Xiang
项师叔	Junior Uncle Xiang
项师妹	Junior Sister Xiang
项师姐	Senior Sister Xiang
项师弟	Junior Brother Xiang
项师祖	Ancestor-Master Xiang
项徒孙	Grand-Student Xiang
项扇颖	Xiang Shan Ying
项文热	Xiang Wenre
项棠枫	Xiang Tangfeng
项败遇	Xiang Baiyu
项问天	Xiang Wentian
项驱谷	Xiang Qugu
须地焰	Xu Diyan
须尚举	Xu Shangju
须翰旧	Xu Hanjiu
须芮采	Xu Ruicai
顾亘侠	Gu Genxia
顾冰集	Gu Bingji
顾大侠	Great Hero Gu
顾女侠	Heroine Gu
顾少侠	Young Hero Gu
顾师伯	Senior Uncle Gu
顾师侄	Grand-Disciple Gu
顾师兄	Senior Brother Gu
顾师公	Grand-Master Gu
顾师叔	Junior Uncle Gu
顾师妹	Junior Sister Gu
顾师姐	Senior Sister Gu
顾师弟	Junior Brother Gu
顾师祖	Ancestor-Master Gu
顾徒孙	Grand-Student Gu
顾游年	Gu Younian
颜昭萱	Yan Zhaoxuan
颜芒凌	Yan Mangling
颜集姗	Yan Jishan
风大侠	Great Hero Feng
风女侠	Heroine Feng
风少侠	Young Hero Feng
风师伯	Senior Uncle Feng
风师侄	Grand-Disciple Feng
风师兄	Senior Brother Feng
风师公	Grand-Master Feng
风师叔	Junior Uncle Feng
风师妹	Junior Sister Feng
风师姐	Senior Sister Feng
风师弟	Junior Brother Feng
风师祖	Ancestor-Master Feng
风徒孙	Grand-Student Feng
风火轮	Wind Fire Wheel
风疾儿	Fengji
风疾兄	Brother Fengji
风疾妹	Sister Fengji
风疾姐	Sister Fengji
风疾弟	Brother Fengji
飒露紫	Salu Zi
飘逸[	Graceful[
飞凤手	Flying Phoenix Hand
飞手戟	Flying Hand Halberd
飞毛腿	Flying Feet
飞蝗箭	Flying Locust Arrow
飞轮功	Flying Wheel Art
飞骑尉	Flying Cavalry Commandant
饮血针	Blood Drinking Needle
饶亭思	Rao Ting Si
饶创菲	Rao Chuangfei
首大侠	Great Hero Shou
首女侠	Heroine Shou
首少侠	Young Hero Shou
首师伯	Senior Uncle Shou
首师侄	Grand-Disciple Shou
首师兄	Senior Brother Shou
首师公	Grand-Master Shou
首师叔	Junior Uncle Shou
首师妹	Junior Sister Shou
首师姐	Senior Sister Shou
首师弟	Junior Brother Shou
首师祖	Ancestor-Master Shou
首徒孙	Grand-Student Shou
香炉▲	Incense burner ▲
香炉▼	Incense burner▼
马.悍	Ma Han
马.面	Mamian
马丹心	Ma Danxin
马声诺	Ma Shengnuo
马大侠	Great Hero Ma
马女侠	Heroine Ma
马宝郭	Ma Baoguo
马少侠	Young Hero Ma
马师伯	Senior Uncle Ma
马师侄	Grand-Disciple Ma
马师兄	Senior Brother Ma
马师公	Grand-Master Ma
马师叔	Junior Uncle Ma
马师妹	Junior Sister Ma
马师姐	Senior Sister Ma
马师弟	Junior Brother Ma
马师祖	Ancestor-Master Ma
马应龙	Ma Yinglong
马徒孙	Grand-Student Ma
马相戎	Ma Xiangrong
马贼乙	Bandit B
马贼甲	Riders'armor
马超群	Ma Chaoqun
骁骑尉	Valiant Cavalry Commandant
骆翠纤	Luo Cui Xian
骆首神	Luo Shoushen
骆齐后	Luo Qihou
骑都尉	Cavalry Commander
骕骦马	Sushuang Horse
高.首	Gao Shou
高举裕	Gao Juyu
高大侠	Great Hero Gao
高女侠	Heroine Gao
高少侠	Young Hero Gao
高师伯	Senior Uncle Gao
高师侄	Grand-Disciple Gao
高师兄	Senior Brother Gao
高师公	Grand-Master Gao
高师叔	Junior Uncle Gao
高师妹	Junior Sister Gao
高师姐	Senior Sister Gao
高师弟	Junior Brother Gao
高师祖	Ancestor-Master Gao
高徒孙	Grand-Student Gao
高邮镇	Gaoyou Town
鬼哭拳	Ghost Cry Fist
鬼夜哭	Ghost Night Cry
鬼打墙	Ghost Wall
鬼见愁	Ghost's Despair
鬼门关	Ghost Gate Pass
魅.影	Meiying
魅大侠	Great Hero Mei
魅女侠	Heroine Mei
魅少侠	Young Hero Mei
魅师伯	Senior Uncle Mei
魅师侄	Grand-Disciple Mei
魅师兄	Senior Brother Mei
魅师公	Grand-Master Mei
魅师叔	Junior Uncle Mei
魅师妹	Junior Sister Mei
魅师姐	Senior Sister Mei
魅师弟	Junior Brother Mei
魅师祖	Ancestor-Master Mei
魅徒孙	Grand-Student Mei
魍魉鬼	Wangliang Specter
魏大侠	Great Hero Wei
魏女侠	Heroine Wei
魏少侠	Young Hero Wei
魏师伯	Senior Uncle Wei
魏师侄	Grand-Disciple Wei
魏师兄	Senior Brother Wei
魏师公	Grand-Master Wei
魏师叔	Junior Uncle Wei
魏师妹	Junior Sister Wei
魏师姐	Senior Sister Wei
魏师弟	Junior Brother Wei
魏师祖	Ancestor-Master Wei
魏希季	Wei Xiji
魏徒孙	Grand-Student Wei
魏潜豹	Wei Qianbao
魏胥华	Wei Xuhua
魏融纪	Wei Rongji
魏魅银	Wei Meiyin
鱼丙韧	Yu Bingren
鱼女涵	Yu Nvhan
鱼影铃	Yu Yingling
鱼梧然	Yu Wuran
鱼清钢	Yu Qinggang
鱼继朗	Yu Jilang
鱼言拾	Yu Yanshi
鱼轮艺	Yu Lunyi
鲁柱铜	Lu Zhutong
鲁荷人	Lu Heren
鲍春依	Bao Chunyi
鲍杏田	Bao Xingtian
鲍约梓	Bao Yuezi
鲍造宫	Bao Zaogong
鲜于清	Xianyu Qing
鲜于雄	Xianyu Xiong
鸟兽散	Bird and Beast Scatter
鸭形拳	Duck Form Fist
鹤顶红	Crane Crest Red
鹰眼[	Eagle Eye[
鹰翼功	Eagle Wing Art
鹿胎酒	Deer Placenta Wine
麻昭威	Ma Zhaowei
麻雀跃	Sparrow Leap
麻鸣漫	Ma Mingman
黄.泉	Huangquan
黄.豺	Huangchai
黄伴会	Huang Banhui
黄含歌	Huang Hange
黄大侠	Great Hero Huang
黄女侠	Heroine Huang
黄少侠	Young Hero Huang
黄师伯	Senior Uncle Huang
黄师侄	Grand-Disciple Huang
黄师兄	Senior Brother Huang
黄师公	Grand-Master Huang
黄师叔	Junior Uncle Huang
黄师妹	Junior Sister Huang
黄师姐	Senior Sister Huang
黄师弟	Junior Brother Huang
黄师祖	Ancestor-Master Huang
黄徒孙	Grand-Student Huang
黄河帮	Yellow River Gang
黄连丸	Coptis Pill
黄骠马	Huangbiao Horse
黄鹤楼	Yellow Crane Tower
黎寺汇	Li Sihui
黎峰大	Li Fengda
黎惊婵	Li Jingchan
黎长秉	Li Zhangbing
黎阶丁	Li Jieding
黎青雁	Li Qingyan
黑尸诀	Black Corpse Technique
齐.焱	Qi Yan
齐亭通	Qi Tingtong
齐大侠	Great Hero Qi
齐女侠	Heroine Qi
齐少侠	Young Hero Qi
齐师伯	Senior Uncle Qi
齐师侄	Grand-Disciple Qi
齐师兄	Senior Brother Qi
齐师公	Grand-Master Qi
齐师叔	Junior Uncle Qi
齐师妹	Junior Sister Qi
齐师姐	Senior Sister Qi
齐师弟	Junior Brother Qi
齐师祖	Ancestor-Master Qi
齐徒孙	Grand-Student Qi
齐梧回	Qi Wuhui
齐洞微	Qi Dongwei
龙.灭	Long Mie
龙凝霜	Long Ningshuang
龙凤娥	Long Feng’e
